source,risk_label,task_id,sha256,file_size,nodes,local_score
octavi_6042,untested-public,task113,356a5f1e2200cf2560f6c836ce7d21eca6b6cad9e68015c2ae31639613ef9b09,499,1,21.598803
octavi_6042,untested-public,task114,7d1973d605273db25b979fc20a63bacd338098bf8f239bc90618b4b89dd1baa4,4719,26,17.865906
octavi_6042,untested-public,task115,fef642f35c49927e9440865ae0761f3f9ecb7d9bb8a03f2a5109e91a82deb620,5069,34,16.675906
octavi_6042,untested-public,task116,3f87aab73b8c538752ffb070a34dd07ef95ccba2d299bd7526da67fcf956e1e5,479,1,21.598803
octavi_6042,untested-public,task117,cc092c99c5d1ca90b9c8ad990776d8c91be3fefbca4ecf2e53e7e904602f636f,8262,74,15.169998
octavi_6042,untested-public,task118,1aaef29cf60045a9f72946d576d30f34d853fb2752c2ec6f613013baf6ebea34,160396,1163,10.416339
octavi_6042,untested-public,task119,afa30c6fc964d8a93392c6b8b9865d1ca2f73c682e977c50e35e0e3d800e9ab1,25915,165,14.224215
octavi_6042,untested-public,task120,13dafeb021b56dac928f38d32b4a0b841fcf481296ab752c9ac203fa425e1acc,3836,1,18.186555
octavi_6042,untested-public,task121,03880dc2a72d6781722a53ffad4b506867ebd9f9c0a7faae3760807eabe67856,3339,24,16.215838
octavi_6042,untested-public,task122,d932a3ac54fb54cc09d9cdbaab21ba4e9165ed9a6a8e01b9e0c49fb972269b75,10236,1,17.171962
octavi_6042,untested-public,task123,7a75e42172279efb638134db39ee0339cb6fe0d99590c0e86c1ad8f17ad3f8ab,8997,13,16.630379
octavi_6042,untested-public,task124,f5ddbec920cb586ce09ab817a1eac51a16a213e64d1c00be161cc1047e74bc63,4339,51,15.358722
octavi_6042,untested-public,task125,20f2c3e90cfb5afe5ac7e795a1cf906ce67453cb55deb5cbcc51275aea5fc7e8,3032,28,15.495722
octavi_6042,untested-public,task126,b86dafbc68af0e5b698f0241dd534874e44ffd9dfca8bac7b89280a3534f3824,2765,29,13.636840
octavi_6042,untested-public,task127,81f551a5b779e861ce371fdc4697595db753242954a60c50a3ac8e3108937d97,3772,1,18.197605
octavi_6042,untested-public,task128,5224331b88562c8c5864a82ed28442ed1a8c17321e5852eb0c193b0a8eabe7e5,3365,28,13.537926
octavi_6042,untested-public,task129,b4bf8972683a55cdebeaeec284f506da67cdbf34f151d3dd78331b9294b9be0a,1196,7,18.222353
octavi_6042,untested-public,task130,129e8e94901df68286dc85134b4be5ba1daa1437df26f1eb430b9272e7f77471,1293,10,15.322911
octavi_6042,untested-public,task131,d0d26239641dc4c3252e3188ae42690c167800d860ffa9b75d9165a9aec0c31d,12030,100,13.949586
octavi_6042,untested-public,task132,8e5ad5fe50f8836d322e025383ef96da6495a2be15418b5a9977f057f895f669,3762,36,14.392475
octavi_6042,untested-public,task133,68e935d47ff7110c296807cc69b18b2efbc09be9b69b5f9ed14c010b2ea21c94,783434,368,8.949686
octavi_6042,untested-public,task134,d2d0cfea388f5f59b5c0ed3e15c26ceb745abfdb2537457be6932faef6736343,7220,68,15.259208
octavi_6042,untested-public,task135,a5ba0a9dc839a73fc24585aab0bb1e97cccd5531fb28b98b77e91a17e7701ecc,381,2,19.097367
octavi_6042,untested-public,task136,81a30d213d1a7c144a36c14c0b417c48420d2861e5364eb2971ebf9f1a215ef5,4980,31,15.178102
octavi_6042,untested-public,task137,ef031cef24d9c3cbefd960f1b4194426dfaca31af36b0b1f7efef5d288784706,3864,36,13.808906
octavi_6042,untested-public,task138,955dbb96bc55cace778678f56c5bd88133614ec7110a51346c1a0dc4a1db6f1b,11562,143,12.804160
octavi_6042,untested-public,task139,e3e6133e136fc342560390d22bb08861dc290ef6c9f64e8854070984d4a5946f,3865,33,16.803012
octavi_6042,untested-public,task140,4e9d18bfbd60be2b9135e2cc459588db6a40bb878e5e16dd89651e3c3eb1cfea,474,2,19.070411
octavi_6042,untested-public,task141,419409ee1ef9989b22aaba718cfe107b9d915bb476e1f4edee982507a294cede,2345,21,15.331033
octavi_6042,untested-public,task142,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,1,17.504458
octavi_6042,untested-public,task143,a7806b205f75c1a19ea4f0096b31a078910e7c8146b42996f8e3107b639d23a4,2690,21,14.960017
octavi_6042,untested-public,task144,e615d869e7b75b731a1e7c794f3e098932d43c523a514fc2aac85938a76e1624,1639,11,17.856382
octavi_6042,untested-public,task145,22681d1e38fd9b4a50619a4900134ac568081a0007d313598a2d4a001a12a65b,31434,325,13.796907
octavi_6042,untested-public,task146,e294a9296c290048735ad209f43939c60267c1d6270b6c1484efe91b1a6ca417,1931,29,17.277765
octavi_6042,untested-public,task147,e65dc2d49c2dd32775575699e73cb1ad0aca1fcca0a87fcec26127b52f631670,3825,1,18.186555
octavi_6042,untested-public,task148,83bc09dcaea8524df3a4528943965a79d9f6165f72790b1291c63eb4f5449483,10573,107,14.515722
octavi_6042,untested-public,task149,3137da6fb944a3bb6e03884efc695345a045254de6a366510505b2221d175600,1404,13,16.455386
octavi_6042,untested-public,task150,f71f8f27cc25e1aa6973389c92e271a78520e281b04a1e91e6b1c5ca1fbf4d48,1320,12,16.550229
octavi_6042,untested-public,task151,5cde735eb19c85dcdb2899bbfbebf957214f3c4a0c1820cb4b3ad058cccdc80e,2352,20,14.951330
octavi_6042,untested-public,task152,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,1,17.504458
octavi_6042,untested-public,task153,b2307be1bc7eb9a0e15efefc5438f1cda22102d49135eeb5bf029b59db2730bf,862351,14744,10.813646
octavi_6042,untested-public,task154,66ed2e989741caccf6050c686c1b3ccead07520b29e41387dd38162f414f88d3,7650,43,13.783461
octavi_6042,untested-public,task155,deefab612fe92962cbb070e4b212123e526e9b065367d8102e8f6e4eb21167f6,1347,12,16.550016
octavi_6042,untested-public,task156,a2199d5eb0ddac7b8e6a9033237344fd4a49b753468f540a858bc71477d10422,7856,65,14.012980
octavi_6042,untested-public,task157,8de07e25cad3bdc5d73b8f953328c5e49784eb81e63eef116156e8d761d82fb5,857911,433,9.142168
octavi_6042,untested-public,task158,51250d4659b6adf3ed9033dc91aecebc13a0f64c0c1d3305da4d3955b4bf1d33,95337,822,9.302832
octavi_6042,untested-public,task159,93239bd39db8bb07ffc4f354ca7b43656c78ca03e18c9ca72a30ccb093e2eb5a,12966,57,13.597995
octavi_6042,untested-public,task160,9a5ca01cfdb71205d7886901a06b8e606aae15f8772a4704eb269d4e8192dc26,2362,18,15.453545
octavi_6042,untested-public,task161,33351d8f1ca150a9d7b225d7ab8e9e8f60171b01fac54fdcb143882ed0fec502,6008,51,13.174397
octavi_6042,untested-public,task162,29467827e023a09da29f2c6bcf10d77d7bff035e613d5615f27d623e6f2f3224,2268,19,13.944502
octavi_6042,untested-public,task163,3eb225bad21f34daca455495c894a722c9727d52301e14c4051410d35d644a91,13875,66,14.537497
octavi_6042,untested-public,task164,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479,1,21.598803
octavi_6042,untested-public,task165,84191da6721ff334125fd7fa8616eb9122ba801b8e467d4f0bac42cdd367fab2,4910,25,13.879762
octavi_6042,untested-public,task166,bb71f3b3d956f668ce203feb385d0a702c31c6bd17cc17e213e3889db57d510e,1628,10,14.569981
octavi_6042,untested-public,task167,7205b15363f53274f9987b481f736b594008071406a8a8644556e6d42336b88b,2375,8,18.294361
octavi_6042,untested-public,task168,10661d21c26bf5ff68d448b007b0212c34cb45503fb906d999fa4a13c3626ac4,7297,44,14.628981
