source,risk_label,task_id,sha256,file_size,nodes,local_score
current_best_6122,lb-verified-current-best,task146,773d61ca46def6d1e9fdb7916c51a9f5e99a5d39640f394231b2b05a400c4a31,1894,29,17.278651
current_best_6122,lb-verified-current-best,task147,e65dc2d49c2dd32775575699e73cb1ad0aca1fcca0a87fcec26127b52f631670,3825,1,18.186555
current_best_6122,lb-verified-current-best,task148,977766efe15f7fabde643b68e24ea47cc5d9069210a295f8ba0c7ab3a2f5b9de,6750,110,14.999885
current_best_6122,lb-verified-current-best,task149,3137da6fb944a3bb6e03884efc695345a045254de6a366510505b2221d175600,1404,13,16.455386
current_best_6122,lb-verified-current-best,task150,3713f1d83dec814704bf447a95675df2a099ed0116a1be5d03b609fc83e50b42,1031,11,18.018994
current_best_6122,lb-verified-current-best,task151,265a8eb2b997ae3dae68af150413ae0c0301bc004251e92a8beb0dc79bd2e36b,3880,1,18.186555
current_best_6122,lb-verified-current-best,task152,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,1,17.504458
current_best_6122,lb-verified-current-best,task153,ae107f844041596194423716f31ec91a162bd490cdb0e290285bf27f3ac842d4,753294,13700,11.464788
current_best_6122,lb-verified-current-best,task154,cb1b44256a2cbc4a2286c2ea98a32d67fb122549489318ecf711e775d1138c17,5741,44,14.071941
current_best_6122,lb-verified-current-best,task155,9b6ad9025b9983cfb5b2e6d5ca817b0bca8bc489a2732e0124c593e0cded9133,1031,11,18.018994
current_best_6122,lb-verified-current-best,task156,a2199d5eb0ddac7b8e6a9033237344fd4a49b753468f540a858bc71477d10422,7856,65,14.012980
current_best_6122,lb-verified-current-best,task157,bf7312beac1c46e93a9f538bab3cc989082f7aa9adae2536fc02b39689a9e06d,837536,415,9.811307
current_best_6122,lb-verified-current-best,task158,e49f982049f645832b4b5921475427b7bb055e2d5f8430329f390ffb5ffa3b83,94356,823,9.971217
current_best_6122,lb-verified-current-best,task159,93239bd39db8bb07ffc4f354ca7b43656c78ca03e18c9ca72a30ccb093e2eb5a,12966,57,13.597995
current_best_6122,lb-verified-current-best,task160,5395ca933d4016406d6256408f8400e48279e5bc870b46c5a08c6d4cd29837f9,1758,19,15.676777
current_best_6122,lb-verified-current-best,task161,33351d8f1ca150a9d7b225d7ab8e9e8f60171b01fac54fdcb143882ed0fec502,6008,51,13.174397
current_best_6122,lb-verified-current-best,task162,29467827e023a09da29f2c6bcf10d77d7bff035e613d5615f27d623e6f2f3224,2268,19,13.944502
current_best_6122,lb-verified-current-best,task163,20509dabff21d45373372e5d29ac896fe8dfe5643c42473470e08c9c1165f945,10270,68,14.916318
current_best_6122,lb-verified-current-best,task164,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479,1,21.598803
current_best_6122,lb-verified-current-best,task165,84191da6721ff334125fd7fa8616eb9122ba801b8e467d4f0bac42cdd367fab2,4910,25,13.879762
current_best_6122,lb-verified-current-best,task166,635ac35cdaf739d7549ee8cd70b4042ae832ff18d2798a37fb1e315bb0990a02,1318,11,14.881845
current_best_6122,lb-verified-current-best,task167,71960feaa6f01d141e2e847cf629191d99e40b6ceb0199f2c3f955b43a84d6d9,1673,9,18.470581
current_best_6122,lb-verified-current-best,task168,2205bf940f52b8c30a0c4ed0a64d1a137e71404a8af99f96a01447ae4386c250,5052,45,15.071674
current_best_6122,lb-verified-current-best,task169,15013f2f662007d5f03c081dbaca20d6c6a6082de5edb344a8cea0e3fa48d26e,16353,180,14.551604
current_best_6122,lb-verified-current-best,task170,9f919ea1d3fae6c43dfb70c30fe5ce04e453a44324f39755cb00850f150578bb,64849,681,13.683941
current_best_6122,lb-verified-current-best,task171,c0dccfce69e87e53b68a617cc0ce6da5c9659180ce2acc2a46007c9915c524cb,3825,1,18.186555
current_best_6122,lb-verified-current-best,task172,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,479,1,21.598803
current_best_6122,lb-verified-current-best,task173,a0299600440d0a79709022f1953af8a56eda11e1855cebe4f865b5a0de0e5a2d,10108,69,12.891033
current_best_6122,lb-verified-current-best,task174,a6f543067be128376f67b828b67c2b02a893fd3d4b5341054c090b91d89ec12d,61839,790,14.120087
current_best_6122,lb-verified-current-best,task175,81360eed1239cc5100375c4c1bd3261ee37f752a50e42166236e158e5ad5ac31,12985,22,13.619235
current_best_6122,lb-verified-current-best,task176,e323248617622d6f3ec11b2d387952fea83ecc2fed3bdb998ca12143a2168c6b,1126,7,16.022854
current_best_6122,lb-verified-current-best,task177,cdcbf832519bece9b4bc7966b23d1dba298385f8a602e49475b595b22b33b001,4180,37,13.778698
current_best_6122,lb-verified-current-best,task178,4da8ed1ed0676bf74ff1db264eee36e5a51569d8bfd9726b145975fb852cb357,6748,126,14.713600
