source,risk_label,task_id,sha256,file_size,nodes,local_score
nadeem_6252,public-anchor-candidate,task081,118dc8373587509f07d12aec64778af91edff7253f80e273a30e5863c7b8c91b,3749,35,17.256297
nadeem_6252,public-anchor-candidate,task082,5f994c35d189c6fc8c7c8733202150cd5bd5bb9aa686ef9497ce5a384641de47,1645,20,14.936138
nadeem_6252,public-anchor-candidate,task083,3526144719574eafa02b2d1fa33a4be836ec96c267520ddd982697e447b8bc98,7454,1,17.504458
nadeem_6252,public-anchor-candidate,task084,5bd28bac4f427d16b03dfcb9d4ae68237ccb4bb720b534e0e14b2768658ee6a0,2820,23,15.121164
nadeem_6252,public-anchor-candidate,task085,0cf2b40dcd4fe9bb85de2e251fdca74496734e7c804425012cb1c1110d27505c,2547,20,13.363283
nadeem_6252,public-anchor-candidate,task086,a786a589e429892c1114751b2e5d6b83669038bb955a0fd41d08d037fc8dc020,3099,42,14.839663
nadeem_6252,public-anchor-candidate,task087,fd8bb9f6e85cbfcd68c2edb1cfd2b2968f4ef9066816b2763110e0086381148b,394,2,19.091917
nadeem_6252,public-anchor-candidate,task088,9e7ea13b994ebe4fc0cc8c2f4bfd462d7dea74b364500cdd005ee3c8f75db494,4099,48,13.804996
nadeem_6252,public-anchor-candidate,task089,0a479a40d999937f174a12134d5f78bb97ea8a6c108f09e8f44398fe6cbbcd40,17792,181,14.179382
nadeem_6252,public-anchor-candidate,task090,8032717a5846db3d60ae06a4fa0ff8af92327fd6b6102d39eff9ae246e44816a,19660,246,13.943507
nadeem_6252,public-anchor-candidate,task091,54b4f81da947fe9e1062238aea5766f1b3401479292e90556a2fac1107b7a72c,4393,43,14.151323
nadeem_6252,public-anchor-candidate,task092,f9932c64932cec343083563f2de6ba761604c06277a135415b9112af60d43ec7,2312,30,14.257319
nadeem_6252,public-anchor-candidate,task093,cd70e073d1fdbf93b6402aa5356e8c8f09529cd3e6048fc5501c4e44bda9d3e5,6234,56,15.354118
nadeem_6252,public-anchor-candidate,task094,9877a08be2f356fe67653342ee102820efd26cbf7f80ad6490bd10011209d2ed,2950,25,15.745356
nadeem_6252,public-anchor-candidate,task095,eca4d38cd8606a930a722084789b856626fff5d4938c02546296c7f3cca109cf,3950,1,18.186555
nadeem_6252,public-anchor-candidate,task096,ce8db8caf6b5f6cc84108a5efe1947880da7d802796c33483bbc8132e48c4f3a,59457,457,12.825227
nadeem_6252,public-anchor-candidate,task097,d3ac24b8f1ef82f43e7f57498baccf1d83880a6fe0266ba9484ac6eba27b8599,904,14,14.070256
nadeem_6252,public-anchor-candidate,task098,8fff41bf99869a80261fa1ec8461431ffa90e7a616d10c1582642af88b241cde,3836,1,18.186555
nadeem_6252,public-anchor-candidate,task099,1e320d88cf0eac19c3c20b9c005a4be28ac50d4bf0a39015404f9deb22a0c31e,19839,1,16.500971
nadeem_6252,public-anchor-candidate,task100,dceade053a44b3cc0ee481a2b109060da44f7e12dc34d583c301f1c9d6f84691,4954,28,16.214919
nadeem_6252,public-anchor-candidate,task101,edd7e165314a501462e02577d29022d3eb27078c4eb090009d5f19a5f0c2fbf1,19538,125,12.166837
nadeem_6252,public-anchor-candidate,task102,96828587e72bb4a7f3af9bce80fa95d9431a6740d99b3f93d32e3c48096cea60,6500,48,15.557993
nadeem_6252,public-anchor-candidate,task103,b3c052cdc64fa19a71396b9bc19a9017a70fae4e77cf764756b4e7eac2a36d4f,979,11,19.737310
nadeem_6252,public-anchor-candidate,task104,2a9e28757c576c2248ca53c517bd98d43633ab65ecfa9542bebc9fc050ad2b0a,3505,21,16.788789
nadeem_6252,public-anchor-candidate,task105,c98b3f63a51b63155aeb92f922cbf3f241f84285f5f1705a033e4773d25b47ea,8053,63,16.138508
nadeem_6252,public-anchor-candidate,task106,9b54191da37371effdb80aaca05a4cddbabc19d25cbc1ebceae1d85a897c6698,2939,13,17.940382
nadeem_6252,public-anchor-candidate,task107,486d43b947a10c096cd5abb2121faf5664c1d92f9d0196957cff677676caa5cf,31191,52,13.799992
nadeem_6252,public-anchor-candidate,task108,825c078fdd5cf248ddfcf1d91c57c125e6e2213304022e67810f2d3aaee2922c,7454,1,17.504458
nadeem_6252,public-anchor-candidate,task109,d2ade70f5e497c980bfbb088e8cc977d66bc76830c18c7e11004e7eddfa1f726,5257,39,13.539653
nadeem_6252,public-anchor-candidate,task110,8c575949ac1a58e11b8b5888698200d932d67b0d0871c15aaa6a78816c46c929,22233,176,13.399055
nadeem_6252,public-anchor-candidate,task111,c01911e7f5493ba19bcc496b439eb2106bd44f79305daefd94e102a96691a8ca,1499,15,18.319145
nadeem_6252,public-anchor-candidate,task112,c9d107e03bcc1559d05367b27fca4117a92b4a4e65d2103d0e57fd16eebe58ca,3987,44,14.010141
nadeem_6252,public-anchor-candidate,task113,356a5f1e2200cf2560f6c836ce7d21eca6b6cad9e68015c2ae31639613ef9b09,499,1,21.598803
nadeem_6252,public-anchor-candidate,task114,7d1973d605273db25b979fc20a63bacd338098bf8f239bc90618b4b89dd1baa4,4719,26,17.865906
nadeem_6252,public-anchor-candidate,task115,fef642f35c49927e9440865ae0761f3f9ecb7d9bb8a03f2a5109e91a82deb620,5069,34,16.675906
nadeem_6252,public-anchor-candidate,task116,3f87aab73b8c538752ffb070a34dd07ef95ccba2d299bd7526da67fcf956e1e5,479,1,21.598803
nadeem_6252,public-anchor-candidate,task117,201415cfba7ab07e31fa5ce17b5bb5c673022cb2154a084d4d12920e4344b297,10774,74,15.176964
nadeem_6252,public-anchor-candidate,task118,97438b5c21bb19e585d3fceec251469c7b374cd4a076c5688816618e34f13133,4432,67,13.336192
nadeem_6252,public-anchor-candidate,task119,07ddefaae6173ac59e2d58892773e2f6363645aa9845b7b8ea9e13e54e6e3283,8400,140,15.280435
nadeem_6252,public-anchor-candidate,task120,13dafeb021b56dac928f38d32b4a0b841fcf481296ab752c9ac203fa425e1acc,3836,1,18.186555
nadeem_6252,public-anchor-candidate,task121,03880dc2a72d6781722a53ffad4b506867ebd9f9c0a7faae3760807eabe67856,3339,24,16.215838
nadeem_6252,public-anchor-candidate,task122,d932a3ac54fb54cc09d9cdbaab21ba4e9165ed9a6a8e01b9e0c49fb972269b75,10236,1,17.171962
nadeem_6252,public-anchor-candidate,task123,7a75e42172279efb638134db39ee0339cb6fe0d99590c0e86c1ad8f17ad3f8ab,8997,13,16.630379
nadeem_6252,public-anchor-candidate,task124,da414abc8e11d3e2038a3d6606b2781ef28d37a402428e1d219ee350a98f9bf4,2840,52,15.634966
nadeem_6252,public-anchor-candidate,task125,20f2c3e90cfb5afe5ac7e795a1cf906ce67453cb55deb5cbcc51275aea5fc7e8,3032,28,15.495722
nadeem_6252,public-anchor-candidate,task126,b86dafbc68af0e5b698f0241dd534874e44ffd9dfca8bac7b89280a3534f3824,2765,29,13.636840
nadeem_6252,public-anchor-candidate,task127,81f551a5b779e861ce371fdc4697595db753242954a60c50a3ac8e3108937d97,3772,1,18.197605
