task_id,sha256,local_score,cost,local_pass,local_total,nodes,file_size,current_best_score,score_delta_vs_current_best_6122_onnx,path,error
task264,8dc8f779e857f2716400935a294a1337f2da1d83711a2b05438eaf5573899ada,13.716034971666,79536,0,3,47,7730,13.154639006391,0.561395965275,submissions/nadeem_6252_onnx/task264.onnx,
task265,e44b248f5902d3d38b34e32679474cc70b8ee0d23a58ae93c6e8658e0375fc5d,14.408076346634,39812,3,3,32,3110,14.408076346634,0.000000000000,submissions/nadeem_6252_onnx/task265.onnx,
task266,491258de81aba00b6aa06f223356e30346665751690278693288e858450c8563,18.186555400489,910,3,3,1,3825,18.186555400489,0.000000000000,submissions/nadeem_6252_onnx/task266.onnx,
task267,17276c7c2d0b7c809cb83a8d9b53f129c9298e7e35fdf4a22eb07f471368800e,17.752207418232,1405,3,3,9,1430,17.865109148434,-0.112901730202,submissions/nadeem_6252_onnx/task267.onnx,
task268,d6e7655471c32dea89573357bb31df7dc7c23396d2d8a7318ea2e17508b7d609,14.983764287772,22387,3,3,180,13356,14.983764287772,0.000000000000,submissions/nadeem_6252_onnx/task268.onnx,
task269,947f2c17a6b1d44a9f4ad789f9351b4edfb84e0298e879c258d5034b09e12f72,15.940249986656,8602,3,3,31,2336,15.940249986656,0.000000000000,submissions/nadeem_6252_onnx/task269.onnx,
task270,b73a12746408a64fc660309ec22c45ab3d2fdb4874d20e70981ac3d877927cba,14.785321389461,27301,3,3,96,13845,14.733780881943,0.051540507519,submissions/nadeem_6252_onnx/task270.onnx,
task271,1d303e94d417fc4786c4e80dee5be764e57f981905d0bf8f5e5fdf48595b19ed,14.725259284026,28991,3,3,22,1993,14.725259284026,0.000000000000,submissions/nadeem_6252_onnx/task271.onnx,
task272,bb44a1717b5f9b6f1cd8f6bdd32aa6a40d88b17db3e200a8cb6f7806bb2c658d,18.186555400489,910,3,3,1,3825,18.186555400489,0.000000000000,submissions/nadeem_6252_onnx/task272.onnx,
task273,ef481d8f02832385edb2ae3838215e1c01c80ebc407639a5d04a17ab09227a4e,16.294337521204,6037,3,3,22,2414,16.294337521204,0.000000000000,submissions/nadeem_6252_onnx/task273.onnx,
task274,05e714a8af955d6f5061cbf93ea6964c368b3f5c164831d0bff7c9a31b8986d6,15.942694264193,8581,3,3,16,3619,15.921934667334,0.020759596859,submissions/nadeem_6252_onnx/task274.onnx,
task275,b05c9d902d60b5e03aa3436e187c874a4948bffc12b2ce6c86fd8ed957970680,13.662809828949,83884,3,3,253,24193,13.662809828949,0.000000000000,submissions/nadeem_6252_onnx/task275.onnx,
task276,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,22.697414907006,10,3,3,1,217,22.697414907006,0.000000000000,submissions/nadeem_6252_onnx/task276.onnx,
task277,cdd58c9156822d0c5c668ebff763d57659136b9c3169c7db59aad321bb92dad1,15.410059486111,14617,3,3,60,6687,13.835214576519,1.574844909592,submissions/nadeem_6252_onnx/task277.onnx,
task278,0c14b78590ad46420b694424fb879d1c8bdef545b3a92cd9ef5a15278e77cf1e,14.554682464835,34383,3,3,16,2285,14.554682464835,0.000000000000,submissions/nadeem_6252_onnx/task278.onnx,
task279,77ad3d002b2c64888991d763c754fc018247f352e78c562d64fca7db08032314,14.821535747510,26330,3,3,52,10314,14.780899110083,0.040636637426,submissions/nadeem_6252_onnx/task279.onnx,
task280,0ba0568bbb48a9b051c258201debcd346d773a5d71ba1a149f8fd8b615f4c7a0,13.586828574167,90506,3,3,144,10565,13.156002567937,0.430826006230,submissions/nadeem_6252_onnx/task280.onnx,
task281,ca2a1537dd3fbe42f2138c372b482af55ba9bacf05230c700a13f8ac7caf45df,13.597168457827,89575,3,3,64,7659,13.597168457827,0.000000000000,submissions/nadeem_6252_onnx/task281.onnx,
task282,3b69ffb73c79f09e8523073931061610e74b3e0d32534378317960c9557acd0d,18.197605236676,900,0,3,1,3798,18.197605236676,0.000000000000,submissions/nadeem_6252_onnx/task282.onnx,
task283,b0e2a1e5a77dc63e5c2faa69d44120f7fe0e8773160760e68b7f5912591f4c60,18.186555400489,910,3,3,1,3825,18.186555400489,0.000000000000,submissions/nadeem_6252_onnx/task283.onnx,
task284,fad3c53111b5ac6b7d99756ade0b122be5399f69539b335f8d35bea450647745,13.466958231445,102032,3,3,125,23922,13.304486347118,0.162471884327,submissions/nadeem_6252_onnx/task284.onnx,
task285,68a4c5526ffd8be62c8459d2280bcbf5dc9adc4d2ee2d3dbb2daa8fc20b2d42d,12.087459292127,405364,3,3,279,61968,6.583566593228,5.503892698900,submissions/nadeem_6252_onnx/task285.onnx,
task286,4f012dc2e0a2b7b30e956f16edf2b883865d3a35d150e621bde7331b202015d5,13.003414579337,162200,3,3,169,19743,13.011269019325,-0.007854439988,submissions/nadeem_6252_onnx/task286.onnx,
task287,4cdbdb8ebc51362af348b4c6b27acc968618f39eb23639e05932f58cfd196831,14.975800372302,22566,3,3,22,1686,14.975800372302,0.000000000000,submissions/nadeem_6252_onnx/task287.onnx,
task288,0e48931aebec1eb0659c9be80508c8650400244b0f49af19d8698dd8b162a3cb,14.632558329670,31807,3,3,54,5948,14.632558329670,0.000000000000,submissions/nadeem_6252_onnx/task288.onnx,
task289,00049ab3fa944a3759833dc85ccfb83f4f4ae7a1ab800664e74423dfb9c7b6d9,14.860176302364,25332,3,3,28,2041,14.860176302364,0.000000000000,submissions/nadeem_6252_onnx/task289.onnx,
task290,f1086fcddc1287e8f751349bbcc1c1bc72e816011cd787def2fc61971684f688,15.631972352188,11708,3,3,32,3323,13.384048742719,2.247923609470,submissions/nadeem_6252_onnx/task290.onnx,
task291,f97257c9bae5cbdf0614cf4f6d0aeda2c0db164b44f4861fc829c00eae636b67,16.627370259775,4327,3,3,22,6009,16.627370259775,0.000000000000,submissions/nadeem_6252_onnx/task291.onnx,
task292,e07b37f22f098e404b58d7607ce39d0fe5eddd0d9460f62732e9ce79fdb66757,16.250901751601,6305,3,3,7,1065,16.244577619852,0.006324131749,submissions/nadeem_6252_onnx/task292.onnx,
task293,d0d3cadd99d8938cc3977399ed5dee18a032739905995bcf0fbc76a20c04297f,14.882571106914,24771,3,3,52,9897,14.862349829667,0.020221277247,submissions/nadeem_6252_onnx/task293.onnx,
task294,247179b0cb2fab9e792e9f91da564f6ee1f8d4059046fabd7bfd7e7d3d010cd9,18.186555400489,910,3,3,1,3825,18.186555400489,0.000000000000,submissions/nadeem_6252_onnx/task294.onnx,
task295,5a049215df9c118110ba1217eb55447b5d335f09e93a9526e6862ff5b585b365,15.588679889411,12226,3,3,23,1956,15.588679889411,0.000000000000,submissions/nadeem_6252_onnx/task295.onnx,
task296,4306af04547e103c395a41f15f7829592897a368a36d02047b54c256c5e54b13,16.677605886889,4115,3,3,10,2843,16.677605886889,0.000000000000,submissions/nadeem_6252_onnx/task296.onnx,
task297,d627eca68b90f28a02781a8682497d5d894ddf8ff7e163243e795361ab962953,15.876089356022,9172,3,3,24,2373,15.840111171520,0.035978184502,submissions/nadeem_6252_onnx/task297.onnx,
task298,9b77b58a90defa3f7eb249e787dd574f52ad8319b503b79e3dba3b4d5b11eea3,15.387667209395,14948,3,3,35,3322,15.390078463075,-0.002411253680,submissions/nadeem_6252_onnx/task298.onnx,
task299,1e9708846864c2782d5c9d4b378034e7f20bd2a610abbcfb0712b83b3179cd2a,17.510029101165,1790,3,3,21,1405,17.510029101165,0.000000000000,submissions/nadeem_6252_onnx/task299.onnx,
task300,636b174c4333259b7ef746830a9768013b6f733d02576aeabe427095253be1e8,13.741373412352,77546,3,3,43,4454,13.740999510683,0.000373901668,submissions/nadeem_6252_onnx/task300.onnx,
task301,a9794e11d05e2a30078d5571b3c25490850073d0966e896233ad9e29ea534801,13.918042083550,64988,3,3,48,19261,13.766695849526,0.151346234024,submissions/nadeem_6252_onnx/task301.onnx,
task302,fc0c4095ee26f99dfa28593219832fb1744068c9c08b4b65293674194a176ad1,16.038633939373,7796,3,3,43,4372,15.031614615886,1.007019323487,submissions/nadeem_6252_onnx/task302.onnx,
task303,f1388ccd300d0326ef77e32e80a1bdcb15c39bd24649153f5208eb8cc0962cc6,13.701382237682,80710,3,3,8,2084,13.701382237682,0.000000000000,submissions/nadeem_6252_onnx/task303.onnx,
task304,06814b3c9e89e0e99a7912ec3975a71e82891a22624fa4ed401a2bdfb2d9560c,15.418509950331,14494,3,3,17,1814,15.413005601770,0.005504348561,submissions/nadeem_6252_onnx/task304.onnx,
task305,9f735899c445d2de0753685201dbbaa448ff1306c5f52d568270b4588d8e242d,16.718022941132,3952,3,3,6,1865,16.718022941132,0.000000000000,submissions/nadeem_6252_onnx/task305.onnx,
task306,7b49df67bd4c3733ab36737bab5b236e6f62b7b3928698f735fa95db0f9366f5,13.926448091389,64444,3,3,33,4155,13.596409605443,0.330038485946,submissions/nadeem_6252_onnx/task306.onnx,
task307,badc5326d1acd892c77212fc876a3f3192e5b67a9806ab111d1e9589eff70706,17.504458056116,1800,3,3,1,7454,17.504458056116,0.000000000000,submissions/nadeem_6252_onnx/task307.onnx,
task308,a3eaad1dbf74c2dd0e2d63ccdc76857b58fc7cc14f63cf366932995e1ddd78be,15.010380623835,21799,3,3,59,3875,14.199975544077,0.810405079758,submissions/nadeem_6252_onnx/task308.onnx,
task309,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,22.697414907006,10,3,3,1,217,22.697414907006,0.000000000000,submissions/nadeem_6252_onnx/task309.onnx,
task310,9456e21fd271f0a84660fec5554753d105c6ab2d03ef08b086922cf1214f946e,14.844237369643,25739,3,3,42,3379,14.016845153964,0.827392215680,submissions/nadeem_6252_onnx/task310.onnx,
task311,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,21.598802618338,30,3,3,1,479,21.598802618338,0.000000000000,submissions/nadeem_6252_onnx/task311.onnx,
task312,5f8662413159b881c8dff97e5c51ca63270ea3b1609d0f333539af73166348ff,15.791761836116,9979,3,3,8,1202,15.791761836116,0.000000000000,submissions/nadeem_6252_onnx/task312.onnx,
task313,a53af0418f5de87303fcf7282bd1ed16deca5a31b88b7ebaf2a2f4b6d689a574,13.666536185258,83572,3,3,34,39887,13.760196456150,-0.093660270892,submissions/nadeem_6252_onnx/task313.onnx,
task314,6de48aa8380bfa9f60145881280cb81f0649f178f1a74456c5c40334004417b4,15.941180435665,8594,3,3,282,24532,15.941180435665,0.000000000000,submissions/nadeem_6252_onnx/task314.onnx,
task315,e90e9fdba6c27023c8aa0b2a5551bb93b6b95f46075245fed650566d7e77cd51,15.834970850734,9557,3,3,15,1167,15.469099027006,0.365871823728,submissions/nadeem_6252_onnx/task315.onnx,
task316,bc9115e30d7e28bb0acd317cfa1c29169feacfa251035f175a81875f4536fea7,16.730499232819,3903,3,3,46,3963,14.150468757440,2.580030475379,submissions/nadeem_6252_onnx/task316.onnx,
task317,54ad9bc9831f0f3a781e65116809c2c60f3246bbdc84fc6c0fa8064fecb5d8c5,18.197605236676,900,0,3,1,3798,18.197605236676,0.000000000000,submissions/nadeem_6252_onnx/task317.onnx,
task318,01e41dcca08ca7c9bf4611eeaa13b8a96acc912291ce485fab569cc9819787cb,18.394702079052,739,3,3,14,728,18.374607631992,0.020094447060,submissions/nadeem_6252_onnx/task318.onnx,
task319,7aa1d78fddf09c815ef6fceff0f357f98b235f69bf1dc39d1217d2e0af60ecbe,14.580460504726,33508,3,3,66,5710,7.913957012785,6.666503491941,submissions/nadeem_6252_onnx/task319.onnx,
task320,b5f9d264034aafc2780289baeb60a45e338fd6478233a720f13b79faa2d6b39f,16.445511023840,5190,3,3,19,2183,16.445511023840,0.000000000000,submissions/nadeem_6252_onnx/task320.onnx,
task321,2e36977fc386c76ebb921b21626cb0733b08b8f40969cc3ff8635f327f718f5e,16.385498626117,5511,3,3,22,1733,16.385498626117,0.000000000000,submissions/nadeem_6252_onnx/task321.onnx,
task322,0027f18a5feebb51f7cf1149c2cb9c9b8ad2d16b656b61189674cab55adad380,18.234961023219,867,3,3,8,539,18.046315789129,0.188645234090,submissions/nadeem_6252_onnx/task322.onnx,
task323,730233a73b9e6e98e25c77baf2e139a562e458088de6d66cb6f5a0090c133eb5,16.580860749059,4533,3,3,10,2497,14.688616961784,1.892243787275,submissions/nadeem_6252_onnx/task323.onnx,
task324,022afd33a6e9b0c37a3e2c3f23437cabe9e10ec07aab1b41f9431b047f33a6c9,14.203081009736,48870,3,3,52,6861,11.668314549366,2.534766460370,submissions/nadeem_6252_onnx/task324.onnx,
task325,703958452270456b7d0aa9d4685a3bb4279c1a189050c3b1c4c5c0ef26767373,14.330533108254,43022,3,3,39,5072,14.330533108254,0.000000000000,submissions/nadeem_6252_onnx/task325.onnx,
task326,d8c069fbf425d2fc92a051625cd6ab3ed7942bb3f87ef81c26b098ca464da222,19.924826184766,160,3,3,2,251,19.888012211643,0.036813973123,submissions/nadeem_6252_onnx/task326.onnx,
task327,28e407c04689606a975670fd8f7da26d5ce7a9a10400265cc54eca46e5504bed,16.070962093512,7548,3,3,18,1638,16.070962093512,0.000000000000,submissions/nadeem_6252_onnx/task327.onnx,
task328,23de6b8cd14e063823c82a96e8174490f3e0906e01523668c5c1dc12428bd825,13.871957907661,68053,3,3,102,10607,13.884006157120,-0.012048249459,submissions/nadeem_6252_onnx/task328.onnx,
task329,b3983c3bd8c099ce71cb48e09938e0328cc29853d73d956c35e125db9bcd43ef,15.763991881275,10260,3,3,21,1652,15.763991881275,0.000000000000,submissions/nadeem_6252_onnx/task329.onnx,
task330,8a424d75b0360b5cdbbeccc47fed205640ea34f892ead97b7780c68a1e453f05,13.964707191440,62025,3,3,22,7417,14.014300580164,-0.049593388724,submissions/nadeem_6252_onnx/task330.onnx,
task331,159b7db4377d2a7d75a15aa8f84344e6d919741566944220da8f361aa1da572a,18.186555400489,910,3,3,1,3836,18.186555400489,0.000000000000,submissions/nadeem_6252_onnx/task331.onnx,
task332,7b9311fbf91d7c0760a21f824b62a7b07e127068f266044e6d565ee397b4cdde,15.896131872534,8990,3,3,29,4180,15.952178557522,-0.056046684987,submissions/nadeem_6252_onnx/task332.onnx,
task333,056322558aa8fa4149af6ce9821d3273f0b403e4408e461963db3d70864f1adc,14.877658081568,24893,3,3,55,4379,14.877658081568,0.000000000000,submissions/nadeem_6252_onnx/task333.onnx,
task334,a5f6ffb6be0ddc49db3ce5998c7cae13bfa5a4f830eb89e47e9f2875f71895c0,18.588181732290,609,3,3,9,889,18.157316717762,0.430865014529,submissions/nadeem_6252_onnx/task334.onnx,
task335,df7e9b8596d842b5ccccb92f6dbade8c446c1be3167bc5a0d2345a2a5f0d1e52,14.258204878915,46249,3,3,36,3440,14.193063823603,0.065141055312,submissions/nadeem_6252_onnx/task335.onnx,
task336,66605e39204e06dd97980e812e93d14e7dab3eb0d815b075ac29202827cc6a4e,16.294503180112,6036,3,3,54,5276,16.294503180112,0.000000000000,submissions/nadeem_6252_onnx/task336.onnx,
task337,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,22.697414907006,10,3,3,1,159,22.697414907006,0.000000000000,submissions/nadeem_6252_onnx/task337.onnx,
task338,c4e2d784490156e8a4ba7ee3f80c9706021d7bca46e83c27c2aaab16a43710e1,14.285226738887,45016,3,3,37,8884,14.244248367755,0.040978371132,submissions/nadeem_6252_onnx/task338.onnx,
task339,e8be4c26edfb079da2c23ae2f0b4d5d89e4dbc9c4ef2dd065ae8f448193eec36,18.112447428335,980,3,3,12,2038,18.215542937362,-0.103095509027,submissions/nadeem_6252_onnx/task339.onnx,
task340,ae9d3b10081fa4e93487ffe7567852135f45ec4342fdbd9a3ff936ee5f937c52,13.836305823270,70523,3,3,71,6593,13.885434941408,-0.049129118138,submissions/nadeem_6252_onnx/task340.onnx,
task341,564fae20dee0f5a54330c3170bfad5824556165d5a206e82a19c9264faaaaf05,15.154936367602,18865,3,3,101,8743,15.154936367602,0.000000000000,submissions/nadeem_6252_onnx/task341.onnx,
task342,568532a57f0cc0277edc76b1421770305f1a68dd847468cc0cf3c8d021e03009,15.499306127017,13369,3,3,38,4815,15.594668668129,-0.095362541112,submissions/nadeem_6252_onnx/task342.onnx,
task343,57597157dd7a9a3cfbb8b3d09c4bdb18694accb83e35be82114337eca38b7d35,14.704098807100,29611,3,3,86,7088,14.741253505583,-0.037154698483,submissions/nadeem_6252_onnx/task343.onnx,
task344,a23999c886c62393d115371628fbee6b6043de7a35bed72285639240d6def4fd,17.171961967874,2510,3,3,1,10236,17.171961967874,0.000000000000,submissions/nadeem_6252_onnx/task344.onnx,
task345,c33a5f6e78916a4a95040832dd427c7877e2b85de975738a8cdcb55dea726ae7,15.631289292052,11716,3,3,89,10079,14.282143705315,1.349145586737,submissions/nadeem_6252_onnx/task345.onnx,
task346,e127612bc10915231c09b9a410db00be87b798db0d06b4ac227cf3a1d03dbfa9,15.875435405045,9178,3,3,13,1580,15.875435405045,0.000000000000,submissions/nadeem_6252_onnx/task346.onnx,
task347,380cc99c31599d59d4fcfdf50a35ef62a10dc616d3253ae3afd5dd4749491257,17.617875634262,1607,3,3,13,777,17.603051397379,0.014824236884,submissions/nadeem_6252_onnx/task347.onnx,
task348,a6dd8eb329ee1c4b5ee60a6985610b6685bad770c76a14d12eb9e9665303821e,16.103411928209,7307,3,3,29,3000,16.103411928209,0.000000000000,submissions/nadeem_6252_onnx/task348.onnx,
task349,ac90c0e86f99540147c788e64cef5c37a116bd4c884d64eb39b1af5b73c8b320,14.190655963512,49481,3,3,25,8082,13.103296228159,1.087359735353,submissions/nadeem_6252_onnx/task349.onnx,
task350,0a4953ef042161b10533c2687cf95494f213b8913fe824d49955a6077178c613,15.104998351114,19831,3,3,17,1437,14.734337655455,0.370660695660,submissions/nadeem_6252_onnx/task350.onnx,
task351,c17c4a24fd333fa82a77f43e4a5127d7eb81187a15ad4b7f8a1bb21664a5d49d,14.532506311227,35154,3,3,25,3049,14.532506311227,0.000000000000,submissions/nadeem_6252_onnx/task351.onnx,
task352,f3b9bb985cfb0478df981c689aab9f22dc5bb177e02b6f3b6a3b330669eef601,16.201243417140,6626,3,3,11,1398,16.201243417140,0.000000000000,submissions/nadeem_6252_onnx/task352.onnx,
task353,1639de1c1d4d3ee61a8454a02d3b5af4d359f13f2fb1c963687d4cd76b280a8b,16.403810802357,5411,3,3,31,3244,16.403810802357,0.000000000000,submissions/nadeem_6252_onnx/task353.onnx,
task354,72097d91360fee677a7cedfcb6a9f81d203f7ed48b510491a32767048d687447,15.258619697008,17007,3,3,22,2710,14.653398373571,0.605221323437,submissions/nadeem_6252_onnx/task354.onnx,
task355,ad09d6515b0ea120e8214015b5a7dd13fe14644812fd3be9b33471c171932a2f,15.624569008158,11795,3,3,41,3971,15.185780915222,0.438788092936,submissions/nadeem_6252_onnx/task355.onnx,
task356,551900e26ac21ba20631069f1a4268e5b9992eabbfd9cde50643affea19fc2f0,16.482406888562,5002,3,3,21,2344,16.482406888562,0.000000000000,submissions/nadeem_6252_onnx/task356.onnx,
task357,3d4c5d3ef46e8c9f15401243e101a1f27b9981a0b79e63fc1ea26fda02c8ea43,16.120945337958,7180,3,3,23,2328,16.120945337958,0.000000000000,submissions/nadeem_6252_onnx/task357.onnx,
task358,50650df0548143121954ee03c9db4532be39a4a56b686e8bf4987af48b47c2cf,13.355862079062,114021,3,3,132,10944,13.370705832404,-0.014843753343,submissions/nadeem_6252_onnx/task358.onnx,
task359,1c4683356c52e5f1ca1b725734fdf8932a57c9fe9c74559da7a2378c9f86293c,14.347150353576,42313,3,3,15,1184,14.156974048870,0.190176304706,submissions/nadeem_6252_onnx/task359.onnx,
task360,723ede1fdf46c4e929398bb91683e9f43d5e63a6721e2ec311f654a49995785c,15.659860190489,11386,3,3,10,987,15.680267251253,-0.020407060764,submissions/nadeem_6252_onnx/task360.onnx,
task361,c699920ad2f238fc83e5ce068f9b1840e0bef19a7045709a95c8a20f63ccd62b,15.324857000570,15917,3,3,60,6862,15.289308672552,0.035548328018,submissions/nadeem_6252_onnx/task361.onnx,
task362,809f348845562e3a2af3412a38f9a7bf492e320a45d1adebf5e278757bb88f21,15.612434368655,11939,3,3,28,1696,15.604176407892,0.008257960762,submissions/nadeem_6252_onnx/task362.onnx,
task363,8a3cfb5d37774abac99d835a86a8babd5b0b5b962b572c370ff9b245ade595a2,13.604822571299,88892,3,3,48,5425,11.852415369273,1.752407202026,submissions/nadeem_6252_onnx/task363.onnx,
task364,9f5bdb27f1d3209b0218aec767937d478bbe7db43fdf2be16278461b10f9c75f,13.737345222483,77859,3,3,63,8985,13.075938868305,0.661406354178,submissions/nadeem_6252_onnx/task364.onnx,
task365,b5433fef2a486e434f677cabc36a073d21f90962bd37a741806cbce8ba33a836,14.017864799215,58814,3,3,234,16991,14.014639482800,0.003225316415,submissions/nadeem_6252_onnx/task365.onnx,
task366,9c2857c2195d9fb8bc86374d45e688230576cea8a4d8444034e776310f6c0d98,11.362564029982,836880,3,3,723,84301,7.088758757592,4.273805272391,submissions/nadeem_6252_onnx/task366.onnx,
task367,d714af254dd574b2ee6e4d9a7da38d254cc1cedf344e671171b3198e6677f3e9,13.125192173257,143603,3,3,135,9982,11.263948320171,1.861243853086,submissions/nadeem_6252_onnx/task367.onnx,
task368,fb13ef89494b35d91e797f4295a7a89ef8111ed8b5d8f62974f2ce5be08e16a8,14.615970788806,32339,3,3,186,8950,14.615970788806,0.000000000000,submissions/nadeem_6252_onnx/task368.onnx,
task369,41510d5508f7ee00bea219692bf4efbbac40ae5b20300daa5ec4f01d4b6816a5,16.047265232893,7729,3,3,26,2940,16.047265232893,0.000000000000,submissions/nadeem_6252_onnx/task369.onnx,
task370,35b1354dec9c1b476f5dea4744a96e366bcc30ee32f727907652ee64f46a3f37,13.407367268226,108297,3,3,155,10197,12.221756427464,1.185610840761,submissions/nadeem_6252_onnx/task370.onnx,
task371,55f3e4edea862a77001eaa66f9ce4cd37bbc3eaaaad9315a16360ce4d1d01bfe,15.039140167606,21181,3,3,23,1810,15.039140167606,0.000000000000,submissions/nadeem_6252_onnx/task371.onnx,
task372,612684b2e2b88419b0dffb9061ba10832910a5dcbc1dedfb2dc7aba90a0290f7,16.027916817148,7880,3,3,9,664,15.633510945534,0.394405871614,submissions/nadeem_6252_onnx/task372.onnx,
task373,febd0e663c6704afa5d637e656bb7decaf87e1523de97cd6fac5a3db41f7c234,18.738508315679,524,3,3,9,581,18.559053459367,0.179454856312,submissions/nadeem_6252_onnx/task373.onnx,
task374,91c09b1102f4ea3c00148558423d98b8d9e9f04cfcd91d8995187f580364de84,15.335912421298,15742,3,3,47,3923,14.140289716998,1.195622704299,submissions/nadeem_6252_onnx/task374.onnx,
task375,509686d607b3126316a284357799deb369829fe56865a1b05609fa3447c4c5d7,15.372793097191,15172,3,3,19,2214,15.372793097191,0.000000000000,submissions/nadeem_6252_onnx/task375.onnx,
task376,a303f886cac43798cffef617b4b9d6b5ef19587a49b8cb5ae3ee2b98fd71e4d6,14.938953297363,23413,3,3,41,2664,14.388895461309,0.550057836053,submissions/nadeem_6252_onnx/task376.onnx,
task377,9b52b78bd3e2bfa2d9837ed1edc28b7aea7bbfa859063f82428bbf9c175dfa43,13.966336894340,61924,3,3,197,18685,13.919689898259,0.046646996080,submissions/nadeem_6252_onnx/task377.onnx,
task378,83b85af797290c872bb4445a649a62c3dbb79def4efe2837004cc95fe7d9308f,14.428477967719,39008,3,3,96,5481,14.378672654314,0.049805313405,submissions/nadeem_6252_onnx/task378.onnx,
task379,b5d2b20c584301f7abc010c463188b248a1cf46e8115c8d81cb5f0e30db38e33,13.808671952356,72499,3,3,107,9996,13.808671952356,0.000000000000,submissions/nadeem_6252_onnx/task379.onnx,
task380,5738b9a32c4e060390dd4e9616533654a3951ef69af2721854b0ba55a010d39c,18.409698951803,728,3,3,3,396,18.397412107811,0.012286843993,submissions/nadeem_6252_onnx/task380.onnx,
task381,a16d4bb356919ad3bf517a438093a449db108057e19f9536dcfb509f93eef5c8,16.789060266621,3681,3,3,31,3749,14.349421737494,2.439638529127,submissions/nadeem_6252_onnx/task381.onnx,
task382,14b9a8cc2a3b6c3865bf63db9bd731226657d36477d972681299eb6da25e5bff,13.416112936092,107354,3,3,239,19986,12.824252550316,0.591860385776,submissions/nadeem_6252_onnx/task382.onnx,
task383,76b3c84cc83d22a6e1cfcf3cf631a9ebf979bd96f557b1e644efbe9325f733f6,13.231905323758,129068,3,3,57,5005,13.224964148941,0.006941174818,submissions/nadeem_6252_onnx/task383.onnx,
task384,f0df167c63399347edeca26b04c3bf18712c68fa26dccbbe266d4e5755d907cf,13.778470160860,74722,3,3,39,4308,13.778082130910,0.000388029950,submissions/nadeem_6252_onnx/task384.onnx,
task385,629a5673b6a8e745a4c5b1b5afcf3c5e7214f2fd7c54d7f5da27eb3e788ea5d1,21.598802618338,30,3,3,1,175,21.598802618338,0.000000000000,submissions/nadeem_6252_onnx/task385.onnx,
task386,323c7f3d8500272e976cba169d5131a6ace38a7ce40b52416fcfa2808138bd41,17.311544643450,2183,3,3,15,817,17.300610593743,0.010934049707,submissions/nadeem_6252_onnx/task386.onnx,
task387,922ce5bde5319cc313a3bd536efe5ad0870456361b80db7b5e806f0adc4a9188,13.940291846175,63558,3,3,125,12388,11.734518579103,2.205773267073,submissions/nadeem_6252_onnx/task387.onnx,
task388,8afccfc448cdf82a4975b45c7b556477083e29728ac00da51d92d2da1aefe4cc,16.225377779303,6468,3,3,52,6536,15.714644924218,0.510732855085,submissions/nadeem_6252_onnx/task388.onnx,
task389,5d19a4d137ddfa5d5e278378f5210bdd9ffd9225b6b7ca3cfb0a823a86ca0be9,17.451444020830,1898,3,3,13,1421,17.451444020830,0.000000000000,submissions/nadeem_6252_onnx/task389.onnx,
task390,8beebca53dbcb17ddb3257f25febefec6a9f7212108ea7bd3d5155b14ea933c9,14.885765416486,24692,3,3,43,4736,14.884591636172,0.001173780314,submissions/nadeem_6252_onnx/task390.onnx,
task391,1582c8e52095b42ea4800ff8753f6e9fcb62f2e7b65b1642a469835c6548bf80,15.787561829942,10021,3,3,26,2841,15.787561829942,0.000000000000,submissions/nadeem_6252_onnx/task391.onnx,
task392,286bbe96e893d8985bbc76084a277ad5864297316cf38f4ba6edf4007112e4c5,14.662459882504,30870,3,3,51,8330,14.662459882504,0.000000000000,submissions/nadeem_6252_onnx/task392.onnx,
task393,ca611d444767651339521e15512433dff1dccbf80f21572d62cfc02d5924cb48,18.870949789939,459,3,3,25,1538,16.321879144477,2.549070645462,submissions/nadeem_6252_onnx/task393.onnx,
task394,abf8dc65cf03456abf25b3a4b32685fe96d6021485788204f3593eae914f7a04,16.528850747085,4775,3,3,78,5312,16.533468723386,-0.004617976301,submissions/nadeem_6252_onnx/task394.onnx,
task395,72a72e6428f843b5c12ac4172aef1eaff9da1ce6a13e6252568aea13233c191e,17.403607695936,1991,3,3,12,1479,17.581219117249,-0.177611421313,submissions/nadeem_6252_onnx/task395.onnx,
task396,a9a8a5c3780c0496286932fc74a4bc5917beceacf116e159df3effbb794bc085,13.126683504302,143389,3,3,71,26549,12.967995068137,0.158688436165,submissions/nadeem_6252_onnx/task396.onnx,
task397,ec9b058741eaf99344ec4924d5f8477c3c76806ed7bdd2e9f5e72d470c7b0255,15.040983137671,21142,3,3,86,7145,15.036311444773,0.004671692898,submissions/nadeem_6252_onnx/task397.onnx,
task398,9bc3ab8e8d057ba1d59681824fb89937bcea44d3056731d448f703c55156e86d,13.657922169750,84295,3,3,44,8682,13.658254391725,-0.000332221975,submissions/nadeem_6252_onnx/task398.onnx,
task399,f8e72c2228ae91a54d38c5a7f101356edc42d906cda234321b13bfc87a5ff38f,17.483022775396,1839,3,3,8,1907,17.483022775396,0.000000000000,submissions/nadeem_6252_onnx/task399.onnx,
