source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
190,ex190,task133_transpose,False,False,mismatch,"(19, 26)","(19, 26)","(19, 26)",20,konbu17_v36
190,ex190,task133_mirror_lr,False,False,mismatch,"(26, 19)","(26, 19)","(26, 19)",20,konbu17_v36
190,ex190,task133_mirror_ud,False,False,mismatch,"(26, 19)","(26, 19)","(26, 19)",20,konbu17_v36
190,ex190,task133_zero_pad_top_left,False,False,mismatch,"(27, 20)","(27, 20)","(27, 20)",20,konbu17_v36
190,ex190,task133_zero_pad_bottom_right,True,False,ok,"(27, 20)","(27, 20)","(27, 20)",0,konbu17_v36
191,ex191,original,True,False,ok,"(22, 26)","(22, 26)","(22, 26)",0,konbu17_v36
191,ex191,task133_color_bijection,False,False,mismatch,"(22, 26)","(22, 26)","(22, 26)",29,konbu17_v36
191,ex191,task133_transpose,False,False,mismatch,"(26, 22)","(26, 22)","(26, 22)",29,konbu17_v36
191,ex191,task133_mirror_lr,False,False,mismatch,"(22, 26)","(22, 26)","(22, 26)",29,konbu17_v36
191,ex191,task133_mirror_ud,False,False,mismatch,"(22, 26)","(22, 26)","(22, 26)",29,konbu17_v36
191,ex191,task133_zero_pad_top_left,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",29,konbu17_v36
191,ex191,task133_zero_pad_bottom_right,True,False,ok,"(23, 27)","(23, 27)","(23, 27)",0,konbu17_v36
192,ex192,original,True,False,ok,"(24, 17)","(24, 17)","(24, 17)",0,konbu17_v36
192,ex192,task133_color_bijection,False,False,mismatch,"(24, 17)","(24, 17)","(24, 17)",19,konbu17_v36
192,ex192,task133_transpose,False,False,mismatch,"(17, 24)","(17, 24)","(17, 24)",19,konbu17_v36
192,ex192,task133_mirror_lr,False,False,mismatch,"(24, 17)","(24, 17)","(24, 17)",19,konbu17_v36
192,ex192,task133_mirror_ud,False,False,mismatch,"(24, 17)","(24, 17)","(24, 17)",23,konbu17_v36
192,ex192,task133_zero_pad_top_left,False,False,mismatch,"(25, 18)","(25, 18)","(25, 18)",19,konbu17_v36
192,ex192,task133_zero_pad_bottom_right,True,False,ok,"(25, 18)","(25, 18)","(25, 18)",0,konbu17_v36
193,ex193,original,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,konbu17_v36
193,ex193,task133_color_bijection,False,False,mismatch,"(29, 23)","(29, 23)","(29, 23)",25,konbu17_v36
193,ex193,task133_transpose,False,False,mismatch,"(23, 29)","(23, 29)","(23, 29)",25,konbu17_v36
193,ex193,task133_mirror_lr,False,False,mismatch,"(29, 23)","(29, 23)","(29, 23)",25,konbu17_v36
193,ex193,task133_mirror_ud,False,False,mismatch,"(29, 23)","(29, 23)","(29, 23)",25,konbu17_v36
193,ex193,task133_zero_pad_top_left,False,False,mismatch,"(30, 24)","(30, 24)","(30, 24)",25,konbu17_v36
193,ex193,task133_zero_pad_bottom_right,True,False,ok,"(30, 24)","(30, 24)","(30, 24)",0,konbu17_v36
194,ex194,original,True,False,ok,"(28, 27)","(28, 27)","(28, 27)",0,konbu17_v36
194,ex194,task133_color_bijection,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",5,konbu17_v36
194,ex194,task133_transpose,False,False,mismatch,"(27, 28)","(27, 28)","(27, 28)",5,konbu17_v36
194,ex194,task133_mirror_lr,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",5,konbu17_v36
194,ex194,task133_mirror_ud,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",5,konbu17_v36
194,ex194,task133_zero_pad_top_left,False,False,mismatch,"(29, 28)","(29, 28)","(29, 28)",5,konbu17_v36
194,ex194,task133_zero_pad_bottom_right,True,False,ok,"(29, 28)","(29, 28)","(29, 28)",0,konbu17_v36
195,ex195,original,True,False,ok,"(13, 29)","(13, 29)","(13, 29)",0,konbu17_v36
195,ex195,task133_color_bijection,False,False,mismatch,"(13, 29)","(13, 29)","(13, 29)",13,konbu17_v36
195,ex195,task133_transpose,False,False,mismatch,"(29, 13)","(29, 13)","(29, 13)",13,konbu17_v36
195,ex195,task133_mirror_lr,False,False,mismatch,"(13, 29)","(13, 29)","(13, 29)",13,konbu17_v36
195,ex195,task133_mirror_ud,False,False,mismatch,"(13, 29)","(13, 29)","(13, 29)",13,konbu17_v36
195,ex195,task133_zero_pad_top_left,False,False,mismatch,"(14, 30)","(14, 30)","(14, 30)",13,konbu17_v36
195,ex195,task133_zero_pad_bottom_right,True,False,ok,"(14, 30)","(14, 30)","(14, 30)",0,konbu17_v36
196,ex196,original,True,False,ok,"(29, 14)","(29, 14)","(29, 14)",0,konbu17_v36
196,ex196,task133_color_bijection,False,False,mismatch,"(29, 14)","(29, 14)","(29, 14)",10,konbu17_v36
196,ex196,task133_transpose,False,False,mismatch,"(14, 29)","(14, 29)","(14, 29)",10,konbu17_v36
196,ex196,task133_mirror_lr,False,False,mismatch,"(29, 14)","(29, 14)","(29, 14)",10,konbu17_v36
196,ex196,task133_mirror_ud,False,False,mismatch,"(29, 14)","(29, 14)","(29, 14)",10,konbu17_v36
196,ex196,task133_zero_pad_top_left,False,False,mismatch,"(30, 15)","(30, 15)","(30, 15)",10,konbu17_v36
196,ex196,task133_zero_pad_bottom_right,True,False,ok,"(30, 15)","(30, 15)","(30, 15)",0,konbu17_v36
197,ex197,original,True,False,ok,"(13, 26)","(13, 26)","(13, 26)",0,konbu17_v36
197,ex197,task133_color_bijection,False,False,mismatch,"(13, 26)","(13, 26)","(13, 26)",28,konbu17_v36
197,ex197,task133_transpose,False,False,mismatch,"(26, 13)","(26, 13)","(26, 13)",28,konbu17_v36
197,ex197,task133_mirror_lr,False,False,mismatch,"(13, 26)","(13, 26)","(13, 26)",28,konbu17_v36
197,ex197,task133_mirror_ud,False,False,mismatch,"(13, 26)","(13, 26)","(13, 26)",28,konbu17_v36
197,ex197,task133_zero_pad_top_left,False,False,mismatch,"(14, 27)","(14, 27)","(14, 27)",28,konbu17_v36
197,ex197,task133_zero_pad_bottom_right,True,False,ok,"(14, 27)","(14, 27)","(14, 27)",0,konbu17_v36
198,ex198,original,True,False,ok,"(27, 18)","(27, 18)","(27, 18)",0,konbu17_v36
198,ex198,task133_color_bijection,False,False,mismatch,"(27, 18)","(27, 18)","(27, 18)",10,konbu17_v36
198,ex198,task133_transpose,False,False,mismatch,"(18, 27)","(18, 27)","(18, 27)",10,konbu17_v36
198,ex198,task133_mirror_lr,False,False,mismatch,"(27, 18)","(27, 18)","(27, 18)",10,konbu17_v36
198,ex198,task133_mirror_ud,False,False,mismatch,"(27, 18)","(27, 18)","(27, 18)",10,konbu17_v36
198,ex198,task133_zero_pad_top_left,False,False,mismatch,"(28, 19)","(28, 19)","(28, 19)",10,konbu17_v36
198,ex198,task133_zero_pad_bottom_right,True,False,ok,"(28, 19)","(28, 19)","(28, 19)",0,konbu17_v36
199,ex199,original,True,False,ok,"(26, 19)","(26, 19)","(26, 19)",0,konbu17_v36
199,ex199,task133_color_bijection,False,False,mismatch,"(26, 19)","(26, 19)","(26, 19)",43,konbu17_v36
199,ex199,task133_transpose,False,False,mismatch,"(19, 26)","(19, 26)","(19, 26)",43,konbu17_v36
199,ex199,task133_mirror_lr,False,False,mismatch,"(26, 19)","(26, 19)","(26, 19)",43,konbu17_v36
199,ex199,task133_mirror_ud,False,False,mismatch,"(26, 19)","(26, 19)","(26, 19)",43,konbu17_v36
199,ex199,task133_zero_pad_top_left,False,False,mismatch,"(27, 20)","(27, 20)","(27, 20)",43,konbu17_v36
199,ex199,task133_zero_pad_bottom_right,True,False,ok,"(27, 20)","(27, 20)","(27, 20)",0,konbu17_v36
200,ex200,original,True,False,ok,"(23, 27)","(23, 27)","(23, 27)",0,konbu17_v36
200,ex200,task133_color_bijection,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",19,konbu17_v36
200,ex200,task133_transpose,False,False,mismatch,"(27, 23)","(27, 23)","(27, 23)",19,konbu17_v36
200,ex200,task133_mirror_lr,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",22,konbu17_v36
200,ex200,task133_mirror_ud,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",19,konbu17_v36
200,ex200,task133_zero_pad_top_left,False,False,mismatch,"(24, 28)","(24, 28)","(24, 28)",19,konbu17_v36
200,ex200,task133_zero_pad_bottom_right,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,konbu17_v36
201,ex201,original,True,False,ok,"(18, 30)","(18, 30)","(18, 30)",0,konbu17_v36
201,ex201,task133_color_bijection,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",13,konbu17_v36
201,ex201,task133_transpose,False,False,mismatch,"(30, 18)","(30, 18)","(30, 18)",13,konbu17_v36
201,ex201,task133_mirror_lr,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",13,konbu17_v36
201,ex201,task133_mirror_ud,False,False,mismatch,"(18, 30)","(18, 30)","(18, 30)",13,konbu17_v36
201,ex201,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(19, 31)>(30, 30)","(19, 31)","(19, 31)",,,
201,ex201,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(19, 31)>(30, 30)","(19, 31)","(19, 31)",,,
202,ex202,original,True,False,ok,"(23, 20)","(23, 20)","(23, 20)",0,konbu17_v36
202,ex202,task133_color_bijection,False,False,mismatch,"(23, 20)","(23, 20)","(23, 20)",3,konbu17_v36
202,ex202,task133_transpose,False,False,mismatch,"(20, 23)","(20, 23)","(20, 23)",19,konbu17_v36
202,ex202,task133_mirror_lr,False,False,mismatch,"(23, 20)","(23, 20)","(23, 20)",3,konbu17_v36
202,ex202,task133_mirror_ud,False,False,mismatch,"(23, 20)","(23, 20)","(23, 20)",3,konbu17_v36
202,ex202,task133_zero_pad_top_left,False,False,mismatch,"(24, 21)","(24, 21)","(24, 21)",3,konbu17_v36
202,ex202,task133_zero_pad_bottom_right,True,False,ok,"(24, 21)","(24, 21)","(24, 21)",0,konbu17_v36
203,ex203,original,True,False,ok,"(26, 30)","(26, 30)","(26, 30)",0,konbu17_v36
203,ex203,task133_color_bijection,False,False,mismatch,"(26, 30)","(26, 30)","(26, 30)",20,konbu17_v36
203,ex203,task133_transpose,False,False,mismatch,"(30, 26)","(30, 26)","(30, 26)",20,konbu17_v36
203,ex203,task133_mirror_lr,False,False,mismatch,"(26, 30)","(26, 30)","(26, 30)",20,konbu17_v36
203,ex203,task133_mirror_ud,False,False,mismatch,"(26, 30)","(26, 30)","(26, 30)",20,konbu17_v36
203,ex203,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(27, 31)>(30, 30)","(27, 31)","(27, 31)",,,
203,ex203,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(27, 31)>(30, 30)","(27, 31)","(27, 31)",,,
204,ex204,original,True,False,ok,"(29, 17)","(29, 17)","(29, 17)",0,konbu17_v36
204,ex204,task133_color_bijection,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",34,konbu17_v36
204,ex204,task133_transpose,False,False,mismatch,"(17, 29)","(17, 29)","(17, 29)",34,konbu17_v36
204,ex204,task133_mirror_lr,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",34,konbu17_v36
204,ex204,task133_mirror_ud,False,False,mismatch,"(29, 17)","(29, 17)","(29, 17)",34,konbu17_v36
204,ex204,task133_zero_pad_top_left,False,False,mismatch,"(30, 18)","(30, 18)","(30, 18)",34,konbu17_v36
204,ex204,task133_zero_pad_bottom_right,True,False,ok,"(30, 18)","(30, 18)","(30, 18)",0,konbu17_v36
205,ex205,original,True,False,ok,"(11, 14)","(11, 14)","(11, 14)",0,konbu17_v36
205,ex205,task133_color_bijection,False,False,mismatch,"(11, 14)","(11, 14)","(11, 14)",10,konbu17_v36
205,ex205,task133_transpose,False,False,mismatch,"(14, 11)","(14, 11)","(14, 11)",2,konbu17_v36
205,ex205,task133_mirror_lr,False,False,mismatch,"(11, 14)","(11, 14)","(11, 14)",2,konbu17_v36
205,ex205,task133_mirror_ud,False,False,mismatch,"(11, 14)","(11, 14)","(11, 14)",2,konbu17_v36
205,ex205,task133_zero_pad_top_left,False,False,mismatch,"(12, 15)","(12, 15)","(12, 15)",2,konbu17_v36
205,ex205,task133_zero_pad_bottom_right,True,False,ok,"(12, 15)","(12, 15)","(12, 15)",0,konbu17_v36
206,ex206,original,True,False,ok,"(28, 19)","(28, 19)","(28, 19)",0,konbu17_v36
206,ex206,task133_color_bijection,False,False,mismatch,"(28, 19)","(28, 19)","(28, 19)",5,konbu17_v36
206,ex206,task133_transpose,False,False,mismatch,"(19, 28)","(19, 28)","(19, 28)",5,konbu17_v36
206,ex206,task133_mirror_lr,False,False,mismatch,"(28, 19)","(28, 19)","(28, 19)",5,konbu17_v36
206,ex206,task133_mirror_ud,False,False,mismatch,"(28, 19)","(28, 19)","(28, 19)",52,konbu17_v36
206,ex206,task133_zero_pad_top_left,False,False,mismatch,"(29, 20)","(29, 20)","(29, 20)",5,konbu17_v36
206,ex206,task133_zero_pad_bottom_right,True,False,ok,"(29, 20)","(29, 20)","(29, 20)",0,konbu17_v36
207,ex207,original,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,konbu17_v36
207,ex207,task133_color_bijection,False,False,mismatch,"(29, 26)","(29, 26)","(29, 26)",43,konbu17_v36
207,ex207,task133_transpose,False,False,mismatch,"(26, 29)","(26, 29)","(26, 29)",43,konbu17_v36
207,ex207,task133_mirror_lr,False,False,mismatch,"(29, 26)","(29, 26)","(29, 26)",43,konbu17_v36
207,ex207,task133_mirror_ud,False,False,mismatch,"(29, 26)","(29, 26)","(29, 26)",43,konbu17_v36
207,ex207,task133_zero_pad_top_left,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",43,konbu17_v36
207,ex207,task133_zero_pad_bottom_right,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,konbu17_v36
208,ex208,original,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,konbu17_v36
208,ex208,task133_color_bijection,False,False,mismatch,"(28, 30)","(28, 30)","(28, 30)",61,konbu17_v36
208,ex208,task133_transpose,False,False,mismatch,"(30, 28)","(30, 28)","(30, 28)",61,konbu17_v36
208,ex208,task133_mirror_lr,False,False,mismatch,"(28, 30)","(28, 30)","(28, 30)",61,konbu17_v36
208,ex208,task133_mirror_ud,False,False,mismatch,"(28, 30)","(28, 30)","(28, 30)",61,konbu17_v36
208,ex208,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(29, 31)>(30, 30)","(29, 31)","(29, 31)",,,
208,ex208,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(29, 31)>(30, 30)","(29, 31)","(29, 31)",,,
209,ex209,original,True,False,ok,"(22, 26)","(22, 26)","(22, 26)",0,konbu17_v36
209,ex209,task133_color_bijection,False,False,mismatch,"(22, 26)","(22, 26)","(22, 26)",5,konbu17_v36
209,ex209,task133_transpose,False,False,mismatch,"(26, 22)","(26, 22)","(26, 22)",5,konbu17_v36
209,ex209,task133_mirror_lr,False,False,mismatch,"(22, 26)","(22, 26)","(22, 26)",20,konbu17_v36
209,ex209,task133_mirror_ud,False,False,mismatch,"(22, 26)","(22, 26)","(22, 26)",5,konbu17_v36
209,ex209,task133_zero_pad_top_left,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",5,konbu17_v36
209,ex209,task133_zero_pad_bottom_right,True,False,ok,"(23, 27)","(23, 27)","(23, 27)",0,konbu17_v36
210,ex210,original,True,False,ok,"(15, 21)","(15, 21)","(15, 21)",0,konbu17_v36
210,ex210,task133_color_bijection,False,False,mismatch,"(15, 21)","(15, 21)","(15, 21)",13,konbu17_v36
210,ex210,task133_transpose,False,False,mismatch,"(21, 15)","(21, 15)","(21, 15)",13,konbu17_v36
210,ex210,task133_mirror_lr,False,False,mismatch,"(15, 21)","(15, 21)","(15, 21)",13,konbu17_v36
210,ex210,task133_mirror_ud,False,False,mismatch,"(15, 21)","(15, 21)","(15, 21)",13,konbu17_v36
210,ex210,task133_zero_pad_top_left,False,False,mismatch,"(16, 22)","(16, 22)","(16, 22)",13,konbu17_v36
210,ex210,task133_zero_pad_bottom_right,True,False,ok,"(16, 22)","(16, 22)","(16, 22)",0,konbu17_v36
211,ex211,original,True,False,ok,"(27, 16)","(27, 16)","(27, 16)",0,konbu17_v36
211,ex211,task133_color_bijection,False,False,mismatch,"(27, 16)","(27, 16)","(27, 16)",9,konbu17_v36
211,ex211,task133_transpose,False,False,mismatch,"(16, 27)","(16, 27)","(16, 27)",9,konbu17_v36
211,ex211,task133_mirror_lr,False,False,mismatch,"(27, 16)","(27, 16)","(27, 16)",9,konbu17_v36
211,ex211,task133_mirror_ud,False,False,mismatch,"(27, 16)","(27, 16)","(27, 16)",9,konbu17_v36
211,ex211,task133_zero_pad_top_left,False,False,mismatch,"(28, 17)","(28, 17)","(28, 17)",63,konbu17_v36
211,ex211,task133_zero_pad_bottom_right,True,False,ok,"(28, 17)","(28, 17)","(28, 17)",0,konbu17_v36
212,ex212,original,True,False,ok,"(30, 24)","(30, 24)","(30, 24)",0,konbu17_v36
212,ex212,task133_color_bijection,False,False,mismatch,"(30, 24)","(30, 24)","(30, 24)",43,konbu17_v36
212,ex212,task133_transpose,False,False,mismatch,"(24, 30)","(24, 30)","(24, 30)",43,konbu17_v36
212,ex212,task133_mirror_lr,False,False,mismatch,"(30, 24)","(30, 24)","(30, 24)",43,konbu17_v36
212,ex212,task133_mirror_ud,False,False,mismatch,"(30, 24)","(30, 24)","(30, 24)",43,konbu17_v36
212,ex212,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 25)>(30, 30)","(31, 25)","(31, 25)",,,
212,ex212,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 25)>(30, 30)","(31, 25)","(31, 25)",,,
213,ex213,original,True,False,ok,"(22, 25)","(22, 25)","(22, 25)",0,konbu17_v36
213,ex213,task133_color_bijection,False,False,mismatch,"(22, 25)","(22, 25)","(22, 25)",13,konbu17_v36
213,ex213,task133_transpose,False,False,mismatch,"(25, 22)","(25, 22)","(25, 22)",13,konbu17_v36
213,ex213,task133_mirror_lr,False,False,mismatch,"(22, 25)","(22, 25)","(22, 25)",13,konbu17_v36
213,ex213,task133_mirror_ud,False,False,mismatch,"(22, 25)","(22, 25)","(22, 25)",13,konbu17_v36
213,ex213,task133_zero_pad_top_left,False,False,mismatch,"(23, 26)","(23, 26)","(23, 26)",13,konbu17_v36
213,ex213,task133_zero_pad_bottom_right,True,False,ok,"(23, 26)","(23, 26)","(23, 26)",0,konbu17_v36
214,ex214,original,True,False,ok,"(30, 26)","(30, 26)","(30, 26)",0,konbu17_v36
214,ex214,task133_color_bijection,False,False,mismatch,"(30, 26)","(30, 26)","(30, 26)",7,konbu17_v36
214,ex214,task133_transpose,False,False,mismatch,"(26, 30)","(26, 30)","(26, 30)",7,konbu17_v36
214,ex214,task133_mirror_lr,False,False,mismatch,"(30, 26)","(30, 26)","(30, 26)",7,konbu17_v36
214,ex214,task133_mirror_ud,False,False,mismatch,"(30, 26)","(30, 26)","(30, 26)",7,konbu17_v36
214,ex214,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 27)>(30, 30)","(31, 27)","(31, 27)",,,
214,ex214,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 27)>(30, 30)","(31, 27)","(31, 27)",,,
215,ex215,original,True,False,ok,"(16, 25)","(16, 25)","(16, 25)",0,konbu17_v36
215,ex215,task133_color_bijection,False,False,mismatch,"(16, 25)","(16, 25)","(16, 25)",11,konbu17_v36
215,ex215,task133_transpose,False,False,mismatch,"(25, 16)","(25, 16)","(25, 16)",11,konbu17_v36
215,ex215,task133_mirror_lr,False,False,mismatch,"(16, 25)","(16, 25)","(16, 25)",35,konbu17_v36
215,ex215,task133_mirror_ud,False,False,mismatch,"(16, 25)","(16, 25)","(16, 25)",11,konbu17_v36
215,ex215,task133_zero_pad_top_left,False,False,mismatch,"(17, 26)","(17, 26)","(17, 26)",10,konbu17_v36
215,ex215,task133_zero_pad_bottom_right,True,False,ok,"(17, 26)","(17, 26)","(17, 26)",0,konbu17_v36
216,ex216,original,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,konbu17_v36
216,ex216,task133_color_bijection,False,False,mismatch,"(27, 26)","(27, 26)","(27, 26)",18,konbu17_v36
216,ex216,task133_transpose,False,False,mismatch,"(26, 27)","(26, 27)","(26, 27)",18,konbu17_v36
216,ex216,task133_mirror_lr,False,False,mismatch,"(27, 26)","(27, 26)","(27, 26)",18,konbu17_v36
216,ex216,task133_mirror_ud,False,False,mismatch,"(27, 26)","(27, 26)","(27, 26)",18,konbu17_v36
216,ex216,task133_zero_pad_top_left,False,False,mismatch,"(28, 27)","(28, 27)","(28, 27)",18,konbu17_v36
216,ex216,task133_zero_pad_bottom_right,True,False,ok,"(28, 27)","(28, 27)","(28, 27)",0,konbu17_v36
217,ex217,original,True,False,ok,"(20, 12)","(20, 12)","(20, 12)",0,konbu17_v36
217,ex217,task133_color_bijection,False,False,mismatch,"(20, 12)","(20, 12)","(20, 12)",19,konbu17_v36
217,ex217,task133_transpose,False,False,mismatch,"(12, 20)","(12, 20)","(12, 20)",19,konbu17_v36
217,ex217,task133_mirror_lr,False,False,mismatch,"(20, 12)","(20, 12)","(20, 12)",19,konbu17_v36
217,ex217,task133_mirror_ud,False,False,mismatch,"(20, 12)","(20, 12)","(20, 12)",19,konbu17_v36
217,ex217,task133_zero_pad_top_left,False,False,mismatch,"(21, 13)","(21, 13)","(21, 13)",19,konbu17_v36
217,ex217,task133_zero_pad_bottom_right,True,False,ok,"(21, 13)","(21, 13)","(21, 13)",0,konbu17_v36
218,ex218,original,True,False,ok,"(27, 29)","(27, 29)","(27, 29)",0,konbu17_v36
218,ex218,task133_color_bijection,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",43,konbu17_v36
218,ex218,task133_transpose,False,False,mismatch,"(29, 27)","(29, 27)","(29, 27)",43,konbu17_v36
218,ex218,task133_mirror_lr,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",87,konbu17_v36
218,ex218,task133_mirror_ud,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",43,konbu17_v36
218,ex218,task133_zero_pad_top_left,False,False,mismatch,"(28, 30)","(28, 30)","(28, 30)",43,konbu17_v36
218,ex218,task133_zero_pad_bottom_right,True,False,ok,"(28, 30)","(28, 30)","(28, 30)",0,konbu17_v36
219,ex219,original,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,konbu17_v36
219,ex219,task133_color_bijection,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",14,konbu17_v36
219,ex219,task133_transpose,False,False,mismatch,"(27, 30)","(27, 30)","(27, 30)",14,konbu17_v36
219,ex219,task133_mirror_lr,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",14,konbu17_v36
219,ex219,task133_mirror_ud,False,False,mismatch,"(30, 27)","(30, 27)","(30, 27)",14,konbu17_v36
219,ex219,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 28)>(30, 30)","(31, 28)","(31, 28)",,,
219,ex219,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 28)>(30, 30)","(31, 28)","(31, 28)",,,
220,ex220,original,True,False,ok,"(29, 27)","(29, 27)","(29, 27)",0,konbu17_v36
220,ex220,task133_color_bijection,False,False,mismatch,"(29, 27)","(29, 27)","(29, 27)",18,konbu17_v36
220,ex220,task133_transpose,False,False,mismatch,"(27, 29)","(27, 29)","(27, 29)",18,konbu17_v36
220,ex220,task133_mirror_lr,False,False,mismatch,"(29, 27)","(29, 27)","(29, 27)",61,konbu17_v36
220,ex220,task133_mirror_ud,False,False,mismatch,"(29, 27)","(29, 27)","(29, 27)",18,konbu17_v36
220,ex220,task133_zero_pad_top_left,False,False,mismatch,"(30, 28)","(30, 28)","(30, 28)",18,konbu17_v36
220,ex220,task133_zero_pad_bottom_right,True,False,ok,"(30, 28)","(30, 28)","(30, 28)",0,konbu17_v36
221,ex221,original,True,False,ok,"(22, 21)","(22, 21)","(22, 21)",0,konbu17_v36
221,ex221,task133_color_bijection,False,False,mismatch,"(22, 21)","(22, 21)","(22, 21)",13,konbu17_v36
221,ex221,task133_transpose,False,False,mismatch,"(21, 22)","(21, 22)","(21, 22)",13,konbu17_v36
221,ex221,task133_mirror_lr,False,False,mismatch,"(22, 21)","(22, 21)","(22, 21)",13,konbu17_v36
221,ex221,task133_mirror_ud,False,False,mismatch,"(22, 21)","(22, 21)","(22, 21)",13,konbu17_v36
221,ex221,task133_zero_pad_top_left,False,False,mismatch,"(23, 22)","(23, 22)","(23, 22)",13,konbu17_v36
221,ex221,task133_zero_pad_bottom_right,True,False,ok,"(23, 22)","(23, 22)","(23, 22)",0,konbu17_v36
222,ex222,original,True,False,ok,"(27, 23)","(27, 23)","(27, 23)",0,konbu17_v36
222,ex222,task133_color_bijection,False,False,mismatch,"(27, 23)","(27, 23)","(27, 23)",23,konbu17_v36
222,ex222,task133_transpose,False,False,mismatch,"(23, 27)","(23, 27)","(23, 27)",23,konbu17_v36
222,ex222,task133_mirror_lr,False,False,mismatch,"(27, 23)","(27, 23)","(27, 23)",23,konbu17_v36
222,ex222,task133_mirror_ud,False,False,mismatch,"(27, 23)","(27, 23)","(27, 23)",23,konbu17_v36
222,ex222,task133_zero_pad_top_left,False,False,mismatch,"(28, 24)","(28, 24)","(28, 24)",23,konbu17_v36
222,ex222,task133_zero_pad_bottom_right,True,False,ok,"(28, 24)","(28, 24)","(28, 24)",0,konbu17_v36
223,ex223,original,True,False,ok,"(26, 27)","(26, 27)","(26, 27)",0,konbu17_v36
223,ex223,task133_color_bijection,False,False,mismatch,"(26, 27)","(26, 27)","(26, 27)",6,konbu17_v36
223,ex223,task133_transpose,False,False,mismatch,"(27, 26)","(27, 26)","(27, 26)",6,konbu17_v36
223,ex223,task133_mirror_lr,False,False,mismatch,"(26, 27)","(26, 27)","(26, 27)",6,konbu17_v36
223,ex223,task133_mirror_ud,False,False,mismatch,"(26, 27)","(26, 27)","(26, 27)",6,konbu17_v36
223,ex223,task133_zero_pad_top_left,False,False,mismatch,"(27, 28)","(27, 28)","(27, 28)",6,konbu17_v36
223,ex223,task133_zero_pad_bottom_right,True,False,ok,"(27, 28)","(27, 28)","(27, 28)",0,konbu17_v36
224,ex224,original,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,konbu17_v36
224,ex224,task133_color_bijection,False,False,mismatch,"(29, 23)","(29, 23)","(29, 23)",37,konbu17_v36
224,ex224,task133_transpose,False,False,mismatch,"(23, 29)","(23, 29)","(23, 29)",37,konbu17_v36
224,ex224,task133_mirror_lr,False,False,mismatch,"(29, 23)","(29, 23)","(29, 23)",37,konbu17_v36
224,ex224,task133_mirror_ud,False,False,mismatch,"(29, 23)","(29, 23)","(29, 23)",37,konbu17_v36
224,ex224,task133_zero_pad_top_left,False,False,mismatch,"(30, 24)","(30, 24)","(30, 24)",37,konbu17_v36
224,ex224,task133_zero_pad_bottom_right,True,False,ok,"(30, 24)","(30, 24)","(30, 24)",0,konbu17_v36
225,ex225,original,True,False,ok,"(14, 23)","(14, 23)","(14, 23)",0,konbu17_v36
225,ex225,task133_color_bijection,False,False,mismatch,"(14, 23)","(14, 23)","(14, 23)",4,konbu17_v36
225,ex225,task133_transpose,False,False,mismatch,"(23, 14)","(23, 14)","(23, 14)",4,konbu17_v36
225,ex225,task133_mirror_lr,False,False,mismatch,"(14, 23)","(14, 23)","(14, 23)",17,konbu17_v36
