check,split,index,variant,eligible,exact,pixel_errors,false_positive_3,false_negative_3,details
safe_zero_padded_translation,arc-gen,6,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,6,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,7,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,8,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,9,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,10,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,11,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,12,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,13,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,14,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,15,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,16,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,17,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,18,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,19,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,20,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,21,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,22,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,23,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,24,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,25,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,26,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,27,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,28,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,29,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,30,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,31,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,32,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,33,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,34,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,35,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=-1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=1,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=0,dc=-1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=0,dc=1",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=-2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=2,dc=0",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=0,dc=-2",0,0,0,0,0,translation would clip foreground or target-3 cells
safe_zero_padded_translation,arc-gen,36,"dr=0,dc=2",0,0,0,0,0,translation would clip foreground or target-3 cells
