task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
207,17.463636061595487,1875,1840,35,3,3,25,1979,submissions/candidate_v4_plus_onnx/task207.onnx,
208,13.566031166031484,92408,91886,522,3,3,196,15885,submissions/candidate_v4_plus_onnx/task208.onnx,
209,13.28530989269121,122356,122191,165,3,3,200,12442,submissions/candidate_v4_plus_onnx/task209.onnx,
210,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_v4_plus_onnx/task210.onnx,
211,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_v4_plus_onnx/task211.onnx,
212,15.782783324084384,10069,9832,237,3,3,53,4712,submissions/candidate_v4_plus_onnx/task212.onnx,
213,14.134082681610028,52361,52201,160,3,3,385,25133,submissions/candidate_v4_plus_onnx/task213.onnx,
214,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_v4_plus_onnx/task214.onnx,
215,14.452187931601495,38094,37982,112,3,3,21,1729,submissions/candidate_v4_plus_onnx/task215.onnx,
216,13.443900109645975,104412,104312,100,3,3,286,20396,submissions/candidate_v4_plus_onnx/task216.onnx,
217,15.206104124093967,17924,17901,23,3,3,18,1350,submissions/candidate_v4_plus_onnx/task217.onnx,
218,14.948006239164648,23202,23158,44,3,3,137,9594,submissions/candidate_v4_plus_onnx/task218.onnx,
219,13.680028415180924,82452,82206,246,3,3,393,17812,submissions/candidate_v4_plus_onnx/task219.onnx,
220,18.197605236675688,900,0,900,3,3,1,3798,submissions/candidate_v4_plus_onnx/task220.onnx,
221,14.069306655018561,55865,50837,5028,3,3,28,13313,submissions/candidate_v4_plus_onnx/task221.onnx,
222,14.031198444197276,58035,57948,87,3,3,21,2578,submissions/candidate_v4_plus_onnx/task222.onnx,
223,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_v4_plus_onnx/task223.onnx,
224,14.274048995433871,45522,45340,182,3,3,55,4199,submissions/candidate_v4_plus_onnx/task224.onnx,
225,15.672765876552319,11240,10632,608,3,3,33,3427,submissions/candidate_v4_plus_onnx/task225.onnx,
226,16.37682648504653,5559,5408,151,3,3,39,3203,submissions/candidate_v4_plus_onnx/task226.onnx,
227,17.018266713308115,2927,2880,47,3,3,14,1135,submissions/candidate_v4_plus_onnx/task227.onnx,
228,14.86993479941538,25086,25008,78,3,3,61,2649,submissions/candidate_v4_plus_onnx/task228.onnx,
229,17.74936448810132,1409,1364,45,3,3,14,1379,submissions/candidate_v4_plus_onnx/task229.onnx,
230,18.197605236675688,900,0,900,0,3,1,3798,submissions/candidate_v4_plus_onnx/task230.onnx,
231,14.448885782205735,38220,38118,102,3,3,50,4473,submissions/candidate_v4_plus_onnx/task231.onnx,
232,14.707956157758622,29497,29428,69,3,3,29,1616,submissions/candidate_v4_plus_onnx/task232.onnx,
233,10.808278082702646,1456755,1444504,12251,3,3,2141,283250,submissions/candidate_v4_plus_onnx/task233.onnx,
234,13.689154000119816,81703,81621,82,3,3,58,4106,submissions/candidate_v4_plus_onnx/task234.onnx,
235,17.81007782925419,1326,1212,114,3,3,35,4028,submissions/candidate_v4_plus_onnx/task235.onnx,
236,18.53697054307933,641,640,1,3,3,10,619,submissions/candidate_v4_plus_onnx/task236.onnx,
237,15.430308268881676,14324,14283,41,3,3,25,1637,submissions/candidate_v4_plus_onnx/task237.onnx,
238,13.927565965061614,64372,62905,1467,3,3,102,11927,submissions/candidate_v4_plus_onnx/task238.onnx,
239,13.525015267707683,96277,95891,386,3,3,33,4143,submissions/candidate_v4_plus_onnx/task239.onnx,
240,14.22660078877651,47734,47660,74,3,3,32,3165,submissions/candidate_v4_plus_onnx/task240.onnx,
241,25.0,0,0,0,3,3,1,170,submissions/candidate_v4_plus_onnx/task241.onnx,
242,15.090580078810763,20119,20074,45,3,3,14,1736,submissions/candidate_v4_plus_onnx/task242.onnx,
243,13.401199636921024,108967,108864,103,3,3,135,16583,submissions/candidate_v4_plus_onnx/task243.onnx,
244,14.607564402217198,32612,32527,85,3,3,66,6790,submissions/candidate_v4_plus_onnx/task244.onnx,
245,14.724535183516696,29012,28916,96,3,3,37,2756,submissions/candidate_v4_plus_onnx/task245.onnx,
246,15.497661881504435,13391,12960,431,3,3,31,3824,submissions/candidate_v4_plus_onnx/task246.onnx,
247,14.99327919282222,22175,22142,33,3,3,25,2056,submissions/candidate_v4_plus_onnx/task247.onnx,
248,16.12094533795773,7180,7132,48,3,3,23,2328,submissions/candidate_v4_plus_onnx/task248.onnx,
249,15.895131260966052,8999,8676,323,3,3,19,1912,submissions/candidate_v4_plus_onnx/task249.onnx,
250,15.496915389979772,13401,13152,249,3,3,129,8113,submissions/candidate_v4_plus_onnx/task250.onnx,
251,13.47239284049379,101479,100560,919,3,3,53,6906,submissions/candidate_v4_plus_onnx/task251.onnx,
252,14.447160426903599,38286,37800,486,3,3,38,3651,submissions/candidate_v4_plus_onnx/task252.onnx,
253,14.215455188361384,48269,47830,439,3,3,17,3510,submissions/candidate_v4_plus_onnx/task253.onnx,
254,16.018318360026136,7956,7798,158,3,3,49,4960,submissions/candidate_v4_plus_onnx/task254.onnx,
255,7.425218068891745,42917144,42899424,17720,3,3,648,92333,submissions/candidate_v4_plus_onnx/task255.onnx,
256,15.033960272806908,21291,20050,1241,3,3,40,5118,submissions/candidate_v4_plus_onnx/task256.onnx,
257,18.01806532284361,1077,1024,53,3,3,20,1369,submissions/candidate_v4_plus_onnx/task257.onnx,
258,19.924826184766175,160,0,160,3,3,1,880,submissions/candidate_v4_plus_onnx/task258.onnx,
259,16.162899588837245,6885,6835,50,3,3,30,3882,submissions/candidate_v4_plus_onnx/task259.onnx,
260,15.568598242913932,12474,12332,142,3,3,28,2263,submissions/candidate_v4_plus_onnx/task260.onnx,
261,19.701682633451963,200,0,200,3,3,1,995,submissions/candidate_v4_plus_onnx/task261.onnx,
262,16.765169719557946,3770,3744,26,3,3,8,903,submissions/candidate_v4_plus_onnx/task262.onnx,
263,16.0058275656016,8056,8004,52,3,3,159,7427,submissions/candidate_v4_plus_onnx/task263.onnx,
