task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
111,18.319145321209785,797,772,25,3,3,15,1499,submissions/candidate_mega_swap_onnx/task111.onnx,
112,14.002075530206243,59750,59644,106,3,3,44,3987,submissions/candidate_mega_swap_onnx/task112.onnx,
113,21.598802618337846,30,0,30,3,3,1,499,submissions/candidate_mega_swap_onnx/task113.onnx,
114,17.865906278807135,1254,1091,163,3,3,26,4719,submissions/candidate_mega_swap_onnx/task114.onnx,
115,16.675906238549594,4122,4042,80,3,3,34,5069,submissions/candidate_mega_swap_onnx/task115.onnx,
116,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_mega_swap_onnx/task116.onnx,
117,15.169997536726349,18583,17955,628,3,3,74,8262,submissions/candidate_mega_swap_onnx/task117.onnx,
118,13.009146139854565,161273,161124,149,3,3,71,7366,submissions/candidate_mega_swap_onnx/task118.onnx,
119,14.224215401275607,47848,45936,1912,3,3,165,25915,submissions/candidate_mega_swap_onnx/task119.onnx,
120,18.186555400489105,910,0,910,3,3,1,3836,submissions/candidate_mega_swap_onnx/task120.onnx,
121,16.215837777729526,6530,6484,46,3,3,24,3339,submissions/candidate_mega_swap_onnx/task121.onnx,
122,17.17196196787417,2510,0,2510,3,3,1,10236,submissions/candidate_mega_swap_onnx/task122.onnx,
123,16.680282613149394,4104,3155,949,3,3,17,8805,submissions/candidate_mega_swap_onnx/task123.onnx,
124,15.634966238347337,11673,11320,353,3,3,52,2840,submissions/candidate_mega_swap_onnx/task124.onnx,
125,15.495722161409528,13417,13170,247,3,3,28,3032,submissions/candidate_mega_swap_onnx/task125.onnx,
126,13.636839844664504,86091,86044,47,3,3,29,2765,submissions/candidate_mega_swap_onnx/task126.onnx,
127,18.197605236675688,900,0,900,3,3,1,3772,submissions/candidate_mega_swap_onnx/task127.onnx,
128,13.537925821853902,95042,94940,102,3,3,28,3365,submissions/candidate_mega_swap_onnx/task128.onnx,
129,18.293137663397253,818,788,30,3,3,8,1048,submissions/candidate_mega_swap_onnx/task129.onnx,
130,15.322911291498754,15948,15840,108,3,3,10,1293,submissions/candidate_mega_swap_onnx/task130.onnx,
131,14.295632567101045,44550,43599,951,3,3,103,7860,submissions/candidate_mega_swap_onnx/task131.onnx,
132,14.709279200950512,29458,29394,64,3,3,38,2585,submissions/candidate_mega_swap_onnx/task132.onnx,
