task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
261,16.577117488055002,4550,3640,910,1,1,3,3888,submissions/blend_v360/task261.onnx,
262,16.055449754059502,7666,7636,30,1,1,20,1950,submissions/blend_v360/task262.onnx,
263,15.923305312893735,8749,8697,52,1,1,162,11453,submissions/blend_v360/task263.onnx,
264,12.603224353647956,242020,241168,852,1,1,114,11409,submissions/blend_v360/task264.onnx,
265,13.712984409088952,79779,79649,130,1,1,32,2945,submissions/blend_v360/task265.onnx,
266,17.91997350007741,1188,1088,100,1,1,12,2465,submissions/blend_v360/task266.onnx,
267,17.718614336429717,1453,1358,95,1,1,9,1321,submissions/blend_v360/task267.onnx,
268,14.816043829530393,26475,26376,99,1,1,170,18815,submissions/blend_v360/task268.onnx,
269,15.394379544974019,14848,14744,104,1,1,35,2387,submissions/blend_v360/task269.onnx,
270,14.235417351057666,47315,46815,500,1,1,56,10862,submissions/blend_v360/task270.onnx,
271,14.725259284025897,28991,28928,63,1,1,22,1432,submissions/blend_v360/task271.onnx,
272,17.41573518161094,1967,1900,67,1,1,11,1297,submissions/blend_v360/task272.onnx,
273,15.747079180488699,10435,10400,35,1,1,24,1601,submissions/blend_v360/task273.onnx,
274,15.921934667333636,8761,8372,389,1,1,16,3619,submissions/blend_v360/task274.onnx,
275,12.937203213424786,173303,170530,2773,1,1,261,29488,submissions/blend_v360/task275.onnx,
276,22.697414907005953,10,0,10,1,1,1,217,submissions/blend_v360/task276.onnx,
277,14.247708578819461,46737,10240,36497,1,1,13,146695,submissions/blend_v360/task277.onnx,
278,14.36862573310003,41414,40500,914,1,1,13,5032,submissions/blend_v360/task278.onnx,
279,14.171024143235675,50462,50176,286,1,1,41,4651,submissions/blend_v360/task279.onnx,
280,12.58478131279947,246525,246400,125,1,1,137,11540,submissions/blend_v360/task280.onnx,
281,12.920295890284661,176258,176160,98,1,1,65,4029,submissions/blend_v360/task281.onnx,
282,16.58816732424159,4500,3600,900,1,1,2,3834,submissions/blend_v360/task282.onnx,
283,16.101497790353356,7321,7160,161,1,1,26,2116,submissions/blend_v360/task283.onnx,
284,12.319539599562628,321406,321335,71,1,1,160,5203,submissions/blend_v360/task284.onnx,
